scenario_id,scenario_name_en,scenario_name_zh_hant,target_id,target_en,target_zh_hant,participation_mode_id,participation_mode_name_en,participation_mode_name_zh_hant,prompt_en,prompt_zh_hant,stationary_required,photo_task_allowed,driver_interaction_allowed,adult_supervision_required,skip_allowed,safety_boundary_en,safety_boundary_zh_hant,official_reference_ids
flight,Flight,飛行途中,target-01,"one shape outside the window, if your seat has a view",座位看得到窗外時，窗外的一種形狀,describe,Notice or describe,觀察／描述,"Notice one shape outside the window, if your seat has a view. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「座位看得到窗外時，窗外的一種形狀」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-01,"one shape outside the window, if your seat has a view",座位看得到窗外時，窗外的一種形狀,create,Plan or create,規劃／創作,"Use one shape outside the window, if your seat has a view as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「座位看得到窗外時，窗外的一種形狀」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-02,two different materials near your seat,座位附近兩種不同材質,watch,Watch or point,看一看／指出來,"From your current spot, notice two different materials near your seat. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「座位附近兩種不同材質」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-02,two different materials near your seat,座位附近兩種不同材質,describe,Notice or describe,觀察／描述,"Notice two different materials near your seat. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「座位附近兩種不同材質」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-02,two different materials near your seat,座位附近兩種不同材質,create,Plan or create,規劃／創作,"Use two different materials near your seat as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「座位附近兩種不同材質」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-03,one quiet sound,一個安靜的聲音,watch,Watch or point,看一看／指出來,"From your current spot, notice one quiet sound. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一個安靜的聲音」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-03,one quiet sound,一個安靜的聲音,describe,Notice or describe,觀察／描述,"Notice one quiet sound. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一個安靜的聲音」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-03,one quiet sound,一個安靜的聲音,create,Plan or create,規劃／創作,"Use one quiet sound as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一個安靜的聲音」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-04,one object that folds,一件可以折疊的物品,watch,Watch or point,看一看／指出來,"From your current spot, notice one object that folds. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一件可以折疊的物品」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
flight,Flight,飛行途中,target-04,one object that folds,一件可以折疊的物品,describe,Notice or describe,觀察／描述,"Notice one object that folds. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一件可以折疊的物品」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Use only while seated and when the crew permits it. Stop for safety briefings, instructions, turbulence or whenever the adult says to pause.",只有在坐好且機組人員允許時才使用。安全說明、任何指示、亂流，或大人要求暫停時，立即停止活動。,faa-child-safety-seat-tips|dot-family-air-travel
